"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTOVC","HLY-DEWP-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-NORMAL","HLY-TEMP-NORMAL","HLY-WIND-AVGSPD","HLY-WIND-VCTDIR"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T15:00:00","0.8","274","87","390","33.8","11.5","1.0","54.2","14.7","295"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T16:00:00","0.7","271","85","390","33.8","11.8","1.0","53.9","14.9","282"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T17:00:00","0.6","267","107","393","34.0","12.4","1.0","53.2","14.6","285"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T18:00:00","0.4","265","108","393","34.1","13.3","1.0","52.1","14.3","287"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T19:00:00","0.3","232","125","409","34.4","14.5","1.0","50.8","13.7","304"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T20:00:00","0.2","223","165","411","34.5","15.4","1.0","49.8","13.0","316"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T21:00:00","0.2","224","210","391","34.7","16.1","1.0","49.0","12.3","317"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T22:00:00","0.1","206","220","401","34.7","16.9","1.0","48.3","11.9","321"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-06T23:00:00","0.1","178","229","405","34.6","17.5","1.0","47.6","11.6","324"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T00:00:00","0.1","174","250","417","34.4","18.4","1.0","46.7","11.9","333"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T01:00:00","0.1","138","267","439","34.3","18.6","1.0","46.5","11.2","330"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T02:00:00","0.1","121","270","438","34.3","19.2","1.0","45.8","11.0","332"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T03:00:00","-777.7","155","262","422","34.2","19.7","1.0","45.3","11.1","337"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T04:00:00","-777.7","143","280","428","34.2","20.2","1.0","44.8","10.8","338"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T05:00:00","-777.7","196","196","387","34.2","20.7","1.0","44.4","10.8","342"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T06:00:00","-777.7","244","141","403","34.1","20.6","1.0","44.4","11.2","347"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T07:00:00","-777.7","219","159","419","34.1","20.0","1.0","45.1","11.8","349"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T08:00:00","0.1","197","150","427","34.2","18.6","1.0","46.5","12.5","350"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T09:00:00","0.2","239","141","385","34.0","17.1","1.0","48.0","13.1","348"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T10:00:00","0.3","258","119","397","33.8","15.7","1.0","49.6","13.5","343"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T11:00:00","0.4","270","125","395","33.8","14.3","1.0","51.1","13.4","339"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T12:00:00","0.6","239","119","414","33.8","13.3","1.0","52.3","13.6","330"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T13:00:00","0.7","233","109","405","33.8","12.2","1.0","53.5","13.8","322"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T14:00:00","0.8","256","108","382","33.9","11.6","1.0","54.2","14.3","303"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T15:00:00","0.7","274","94","379","33.9","11.3","1.0","54.4","14.6","289"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T16:00:00","0.7","271","94","377","33.9","11.5","1.0","54.1","15.0","275"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T17:00:00","0.6","258","116","387","34.1","12.2","1.0","53.4","14.6","276"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T18:00:00","0.4","256","117","391","34.3","13.2","1.0","52.2","14.4","280"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T19:00:00","0.3","222","120","408","34.6","14.4","1.0","50.9","13.8","298"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T20:00:00","0.2","221","165","406","34.7","15.3","1.0","49.9","13.0","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T21:00:00","0.2","226","213","380","34.9","16.0","1.0","49.1","12.3","317"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T22:00:00","0.1","206","226","401","34.9","16.7","1.0","48.4","11.9","321"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-07T23:00:00","0.1","178","229","408","34.8","17.4","1.0","47.7","11.6","326"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T00:00:00","0.1","167","250","426","34.7","18.3","1.0","46.7","11.8","333"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T01:00:00","0.1","136","274","448","34.6","18.5","1.0","46.6","11.2","332"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T02:00:00","0.1","119","272","445","34.5","19.1","1.0","45.9","11.0","334"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T03:00:00","-777.7","155","261","425","34.4","19.6","1.0","45.4","11.1","340"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T04:00:00","-777.7","143","271","435","34.3","20.1","1.0","45.0","10.8","341"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T05:00:00","-777.7","194","196","390","34.3","20.5","1.0","44.5","10.7","343"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T06:00:00","-777.7","230","141","409","34.3","20.5","1.0","44.6","11.1","348"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T07:00:00","-777.7","205","163","430","34.2","19.8","1.0","45.3","11.8","352"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T08:00:00","0.1","190","154","434","34.4","18.4","1.0","46.7","12.6","353"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T09:00:00","0.1","230","150","394","34.2","16.9","1.0","48.2","13.1","351"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T10:00:00","0.2","251","130","403","34.0","15.5","1.0","49.8","13.4","345"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T11:00:00","0.4","263","136","400","34.0","14.1","1.0","51.3","13.3","339"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T12:00:00","0.6","235","125","416","33.9","13.0","1.0","52.5","13.6","330"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T13:00:00","0.8","228","111","404","33.9","12.0","1.0","53.7","13.8","320"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T14:00:00","0.8","249","117","384","34.1","11.4","1.0","54.4","14.2","302"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T15:00:00","0.8","276","99","379","34.1","11.1","1.0","54.6","14.6","289"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T16:00:00","0.7","275","98","374","34.1","11.3","1.0","54.4","15.0","277"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T17:00:00","0.6","262","116","382","34.3","12.0","1.0","53.6","14.6","276"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T18:00:00","0.4","254","121","389","34.6","13.0","1.0","52.5","14.4","279"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T19:00:00","0.3","218","122","408","34.8","14.1","1.0","51.2","13.8","297"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T20:00:00","0.2","221","167","402","35.0","15.1","1.0","50.2","13.0","315"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T21:00:00","0.2","222","217","377","35.2","15.8","1.0","49.4","12.4","319"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T22:00:00","0.1","209","233","390","35.1","16.5","1.0","48.6","12.1","323"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-08T23:00:00","0.1","176","234","399","35.1","17.1","1.0","48.0","11.6","330"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T00:00:00","0.1","167","254","420","35.2","18.0","1.0","47.1","11.9","334"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T01:00:00","0.1","134","288","444","34.9","18.2","1.0","46.9","11.2","334"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T02:00:00","0.1","119","277","438","34.8","18.8","1.0","46.2","11.1","337"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T03:00:00","-777.7","164","265","416","34.7","19.3","1.0","45.7","11.1","342"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T04:00:00","-777.7","139","274","433","34.7","19.8","1.0","45.3","10.8","342"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T05:00:00","-777.7","183","192","391","34.7","20.2","1.0","44.8","10.6","345"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T06:00:00","-777.7","224","141","408","34.6","20.1","1.0","44.9","11.1","349"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T07:00:00","0.1","197","167","430","34.6","19.4","1.0","45.7","11.8","353"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T08:00:00","0.1","186","159","427","34.6","18.0","1.0","47.1","12.6","353"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T09:00:00","0.2","228","156","391","34.6","16.6","1.0","48.6","13.1","352"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T10:00:00","0.3","239","136","400","34.3","15.2","1.0","50.1","13.5","346"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T11:00:00","0.5","261","136","397","34.2","13.8","1.0","51.6","13.3","337"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T12:00:00","0.7","237","130","407","34.1","12.7","1.0","52.9","13.6","327"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T13:00:00","0.8","228","117","395","34.0","11.7","1.0","54.1","13.8","319"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T14:00:00","1.0","254","124","371","34.3","11.1","1.0","54.8","14.1","300"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T15:00:00","0.9","277","105","367","34.3","10.8","1.0","55.1","14.6","283"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T16:00:00","0.9","275","103","367","34.3","11.0","1.0","54.9","15.0","272"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T17:00:00","0.8","258","116","376","34.5","11.6","1.0","54.1","14.7","267"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T18:00:00","0.5","256","117","384","34.7","12.6","1.0","52.9","14.5","270"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T19:00:00","0.4","224","111","401","35.0","13.8","1.0","51.6","13.9","286"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T20:00:00","0.3","225","163","393","35.2","14.8","1.0","50.5","13.1","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T21:00:00","0.2","222","215","368","35.5","15.5","1.0","49.7","12.5","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T22:00:00","0.2","206","231","383","35.4","16.2","1.0","48.9","12.2","318"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-09T23:00:00","0.1","178","229","390","35.4","16.9","1.0","48.2","11.7","327"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T00:00:00","0.1","172","259","413","35.7","17.7","1.0","47.4","12.0","333"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T01:00:00","0.1","129","293","440","35.2","18.0","1.0","47.1","11.2","334"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T02:00:00","0.1","123","277","432","35.1","18.6","1.0","46.5","11.0","337"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T03:00:00","0.1","166","261","413","35.0","19.0","1.0","46.0","11.1","342"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T04:00:00","-777.7","136","266","436","35.0","19.5","1.0","45.6","10.7","343"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T05:00:00","-777.7","185","182","392","35.0","19.9","1.0","45.2","10.6","346"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T06:00:00","-777.7","222","143","410","34.9","19.8","1.0","45.3","11.0","350"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T07:00:00","0.1","195","167","432","34.9","19.0","1.0","46.1","11.8","353"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T08:00:00","0.1","183","165","433","35.0","17.7","1.0","47.5","12.6","352"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T09:00:00","0.2","219","156","397","34.9","16.2","1.0","49.0","13.0","352"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T10:00:00","0.3","239","139","403","34.6","14.8","1.0","50.6","13.5","345"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T11:00:00","0.5","245","143","410","34.6","13.5","1.0","52.0","13.3","336"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T12:00:00","0.7","239","128","407","34.4","12.4","1.0","53.3","13.6","325"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T13:00:00","0.9","231","113","398","34.4","11.5","1.0","54.5","13.8","317"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T14:00:00","1.1","252","122","376","34.6","10.9","1.0","55.1","14.1","299"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T15:00:00","1.0","268","103","375","34.6","10.7","1.0","55.4","14.6","282"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T16:00:00","1.0","257","98","383","34.7","10.8","1.0","55.1","14.9","271"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T17:00:00","0.8","249","114","385","34.8","11.4","1.0","54.4","14.7","267"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T18:00:00","0.6","255","120","384","35.1","12.4","1.0","53.2","14.5","269"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T19:00:00","0.4","227","104","399","35.4","13.5","1.0","51.9","13.8","287"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T20:00:00","0.4","225","161","391","35.5","14.5","1.0","50.9","13.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T21:00:00","0.3","217","213","370","35.7","15.2","1.0","50.1","12.5","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T22:00:00","0.2","209","224","379","35.7","15.9","1.0","49.3","12.2","319"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-10T23:00:00","0.2","185","216","385","35.7","16.6","1.0","48.6","11.8","326"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T00:00:00","0.2","176","250","411","36.1","17.4","1.0","47.8","12.2","332"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T01:00:00","0.1","141","288","426","35.5","17.6","1.0","47.5","11.4","332"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T02:00:00","0.1","123","277","430","35.4","18.2","1.0","46.9","11.2","336"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T03:00:00","0.1","167","261","403","35.2","18.7","1.0","46.3","11.3","340"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T04:00:00","0.1","134","264","427","35.1","19.2","1.0","45.9","10.9","342"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T05:00:00","0.1","191","176","383","35.1","19.6","1.0","45.5","10.9","344"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T06:00:00","0.1","228","136","405","35.0","19.5","1.0","45.6","11.2","348"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T07:00:00","0.1","195","161","427","35.1","18.8","1.0","46.3","12.0","352"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T08:00:00","0.2","192","163","422","35.1","17.4","1.0","47.7","12.7","351"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T09:00:00","0.3","226","152","389","35.0","16.0","1.0","49.3","13.2","352"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T10:00:00","0.4","242","141","389","34.7","14.5","1.0","50.9","13.6","344"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T11:00:00","0.6","239","143","397","34.7","13.2","1.0","52.4","13.4","337"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T12:00:00","0.8","242","130","399","34.5","12.1","1.0","53.8","13.7","325"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T13:00:00","1.1","230","114","391","34.4","11.2","1.0","54.9","14.0","319"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T14:00:00","1.2","264","124","360","34.6","10.6","1.0","55.7","14.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T15:00:00","1.2","272","107","362","34.6","10.3","1.0","55.9","14.7","292"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T16:00:00","1.1","266","112","368","34.6","10.4","1.0","55.7","15.0","281"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T17:00:00","0.9","254","125","370","34.7","11.0","1.0","54.9","14.9","277"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T18:00:00","0.7","251","131","375","35.0","12.0","1.0","53.7","14.5","281"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T19:00:00","0.5","229","116","385","35.2","13.1","1.0","52.4","13.8","294"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T20:00:00","0.4","221","179","384","35.4","14.1","1.0","51.3","13.1","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T21:00:00","0.3","209","224","363","35.6","14.9","1.0","50.5","12.5","320"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T22:00:00","0.3","202","235","363","35.6","15.6","1.0","49.6","12.1","326"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-11T23:00:00","0.2","180","229","376","35.6","16.3","1.0","48.9","11.6","332"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T00:00:00","0.2","172","263","395","36.1","17.2","1.0","48.0","12.2","336"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T01:00:00","0.2","129","302","418","35.5","17.5","1.0","47.7","11.3","337"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T02:00:00","0.1","123","300","414","35.5","18.1","1.0","47.0","11.1","343"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T03:00:00","0.1","167","291","387","35.3","18.6","1.0","46.5","11.3","345"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T04:00:00","0.1","130","282","412","35.2","19.1","1.0","46.0","10.8","347"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T05:00:00","0.1","185","185","367","35.2","19.5","1.0","45.6","10.7","348"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T06:00:00","0.1","239","145","383","35.2","19.4","1.0","45.7","11.1","353"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T07:00:00","0.1","197","172","411","35.2","18.6","1.0","46.5","11.8","356"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T08:00:00","0.2","196","179","408","35.2","17.2","1.0","48.0","12.5","355"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T09:00:00","0.3","237","163","369","35.2","15.7","1.0","49.6","13.0","355"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T10:00:00","0.4","244","157","374","34.9","14.1","1.0","51.3","13.3","348"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T11:00:00","0.7","252","152","377","34.9","12.8","1.0","52.9","13.1","341"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T12:00:00","1.0","251","137","383","34.8","11.7","1.0","54.3","13.5","330"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T13:00:00","1.2","237","123","378","34.6","10.8","1.0","55.4","13.9","323"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T14:00:00","1.4","277","131","345","34.8","10.2","1.0","56.2","14.0","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T15:00:00","1.4","279","114","346","34.9","10.0","1.0","56.4","14.6","292"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T16:00:00","1.2","262","121","362","34.9","10.1","1.0","56.2","14.9","278"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T17:00:00","1.0","261","129","359","35.1","10.6","1.0","55.4","14.7","271"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T18:00:00","0.7","239","131","376","35.4","11.6","1.0","54.2","14.3","272"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T19:00:00","0.6","228","120","379","35.7","12.7","1.0","52.8","13.6","284"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T20:00:00","0.5","217","177","378","35.9","13.7","1.0","51.8","13.0","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T21:00:00","0.4","197","217","368","36.2","14.4","1.0","51.0","12.3","319"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T22:00:00","0.3","204","240","359","36.2","15.2","1.0","50.1","11.8","327"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-12T23:00:00","0.3","189","238","372","36.2","15.9","1.0","49.3","11.4","336"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T00:00:00","0.3","181","261","386","36.9","16.8","1.0","48.5","11.8","338"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T01:00:00","0.2","129","305","416","36.2","17.1","1.0","48.1","10.9","340"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T02:00:00","0.1","112","298","414","36.1","17.7","1.0","47.5","10.7","347"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T03:00:00","0.1","162","286","390","35.9","18.2","1.0","46.9","10.9","348"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T04:00:00","0.1","128","274","413","35.8","18.6","1.0","46.4","10.6","349"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T05:00:00","0.1","176","181","372","35.8","19.0","1.0","46.1","10.4","350"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T06:00:00","0.1","221","145","394","35.8","18.9","1.0","46.2","10.9","356"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T07:00:00","0.1","186","165","422","35.7","18.1","1.0","47.1","11.6","358"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T08:00:00","0.2","190","176","417","35.7","16.7","1.0","48.5","12.4","357"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T09:00:00","0.3","219","163","383","35.7","15.2","1.0","50.1","12.9","358"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T10:00:00","0.5","232","158","384","35.4","13.7","1.0","51.8","13.2","353"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T11:00:00","0.7","244","157","380","35.4","12.4","1.0","53.3","13.0","347"
"USW00014732","LA GUARDIA AIRPORT, NY US","04-13T12:00:00","1.0","249","139","388","35.2","11.3","1.0","54.7","13.3","334"
